x,y,z,shadow
-3765184.45713735,-3765184.45713735,4468016.67493114,1
-3422699.34559393,-4079014.24148142,4468016.67493114,1
-3054165.42534817,-4361800.26447167,4468016.67493114,1
-2662387.46206001,-4611390.35372229,4468016.67493114,1
-2250347.12259207,-4825884.97794746,4468016.67493114,1
-1821180.28272446,-5003651.70354142,4468016.67493114,1
-1378153.16124659,-5143337.61838394,4468016.67493114,1
-924637.462060008,-5243879.62831838,4468016.67493114,1
-464084.713475786,-5304512.54794024,4468016.67493114,1
-9.7814528505055e-10,-5324774.92412002,4468016.67493114,1
464084.713475784,-5304512.54794024,4468016.67493114,1
924637.462060006,-5243879.62831838,4468016.67493114,1
1378153.16124659,-5143337.61838394,4468016.67493114,1
1821180.28272445,-5003651.70354143,4468016.67493114,1
2250347.12259206,-4825884.97794746,4468016.67493114,1
2662387.46206001,-4611390.35372229,4468016.67493114,0.738482439599656
3054165.42534817,-4361800.26447167,4468016.67493114,0.0115284666970061
3422699.34559393,-4079014.24148142,4468016.67493114,0
3765184.45713735,-3765184.45713735,4468016.67493114,0
4079014.24148141,-3422699.34559393,4468016.67493114,0
4361800.26447167,-3054165.42534817,4468016.67493114,0
4611390.35372229,-2662387.46206001,4468016.67493114,0
4825884.97794746,-2250347.12259207,4468016.67493114,0
5003651.70354142,-1821180.28272446,4468016.67493114,0
5143337.61838394,-1378153.16124659,4468016.67493114,0
5243879.62831838,-924637.462060008,4468016.67493114,0
5672258.75291282,496258.337465567,3986929.80907612,0
5607422.33185972,988739.849334045,3986929.80907612,0
5499910.04100699,1473696.45393165,3986929.80907612,0
5350540.11380572,1947437.33867258,3986929.80907612,0
5160449.34559393,2406357.0493714,3986929.80907612,0
4931084.44189766,2846962.92992639,3986929.80907612,0
4664191.00812836,3265901.70354142,3986929.80907612,0
4361800.26447167,3659984.99318714,3986929.80907612,0
4026213.58707535,4026213.58707535,3986929.80907612,0
3659984.99318714,4361800.26447167,3986929.80907612,0
3265901.70354143,4664191.00812836,3986929.80907612,0
2846962.92992639,4931084.44189766,3986929.80907612,0.35715166286887
2406357.0493714,5160449.34559393,3986929.80907612,1
1947437.33867258,5350540.11380572,3986929.80907612,1
1473696.45393165,5499910.04100699,3986929.80907612,1
988739.849334046,5607422.33185972,3986929.80907612,1
496258.337465569,5672258.75291282,3986929.80907612,1
3.48652403942553e-10,5693925.85985278,3986929.80907612,1
-496258.337465567,5672258.75291282,3986929.80907612,1
-988739.849334045,5607422.33185972,3986929.80907612,1
-1473696.45393165,5499910.04100699,3986929.80907612,1
-1947437.33867258,5350540.11380572,3986929.80907612,1
-2406357.0493714,5160449.34559393,3986929.80907612,1
-2846962.92992639,4931084.44189766,3986929.80907612,1
-3265901.70354142,4664191.00812836,3986929.80907612,1
-3659984.99318714,4361800.26447167,3986929.80907612,1
-4026213.58707535,4026213.58707535,3986929.80907612,1
-4361800.26447167,3659984.99318714,3986929.80907612,1
-4664191.00812836,3265901.70354143,3986929.80907612,1
-4931084.44189766,2846962.92992639,3986929.80907612,1
-5160449.34559393,2406357.0493714,3986929.80907612,1
-5350540.11380572,1947437.33867258,3986929.80907612,1
-5499910.04100699,1473696.45393165,3986929.80907612,1
-5607422.33185972,988739.849334047,3986929.80907612,1
-5672258.75291282,496258.337465568,3986929.80907612,1
-5693925.85985278,6.97304807885105e-10,3986929.80907612,1
-5672258.75291282,-496258.337465566,3986929.80907612,1
-5607422.33185972,-988739.849334043,3986929.80907612,1
-5499910.04100699,-1473696.45393165,3986929.80907612,1
-5350540.11380572,-1947437.33867258,3986929.80907612,1
-5160449.34559393,-2406357.0493714,3986929.80907612,1
-4931084.44189766,-2846962.92992639,3986929.80907612,1
-4664191.00812836,-3265901.70354142,3986929.80907612,1
-4361800.26447167,-3659984.99318714,3986929.80907612,1
-4026213.58707535,-4026213.58707535,3986929.80907612,1
-3659984.99318714,-4361800.26447167,3986929.80907612,1
-3265901.70354143,-4664191.00812836,3986929.80907612,1
-2846962.92992639,-4931084.44189766,3986929.80907612,1
-2406357.0493714,-5160449.34559393,3986929.80907612,1
-1947437.33867258,-5350540.11380572,3986929.80907612,1
-1473696.45393165,-5499910.04100699,3986929.80907612,1
-988739.849334045,-5607422.33185972,3986929.80907612,1
-496258.337465568,-5672258.75291282,3986929.80907612,1
-1.04595721182766e-09,-5693925.85985278,3986929.80907612,1
496258.337465566,-5672258.75291282,3986929.80907612,1
988739.849334043,-5607422.33185972,3986929.80907612,1
1473696.45393164,-5499910.04100699,3986929.80907612,1
1947437.33867258,-5350540.11380572,3986929.80907612,1
2406357.0493714,-5160449.34559393,3986929.80907612,1
2846962.92992639,-4931084.44189766,3986929.80907612,0.35715166286887
3265901.70354142,-4664191.00812836,3986929.80907612,0
3659984.99318714,-4361800.26447167,3986929.80907612,0
4026213.58707534,-4026213.58707535,3986929.80907612,0
4361800.26447167,-3659984.99318714,3986929.80907612,0
4664191.00812836,-3265901.70354143,3986929.80907612,0
4931084.44189766,-2846962.92992639,3986929.80907612,0
5160449.34559393,-2406357.0493714,3986929.80907612,0
5350540.11380572,-1947437.33867258,3986929.80907612,0
5499910.04100699,-1473696.45393165,3986929.80907612,0
5607422.33185972,-988739.849334045,3986929.80907612,0
5996835.64377227,524655.13585826,3475500,0
5928289.16560143,1045317.32933721,3475500,0
5814624.8272815,1558024.02676003,3475500,0
5656707.6830595,2058873.22057859,3475500,0
5455739.57775592,2544053.14600691,3475500,0
5213250,3009871.29085282,3475500,0
4931084.44189766,3452782.49776536,3475500,0
4611390.35372229,3869415.94502284,3475500,0
4256600.80052147,4256600.80052147,3475500,0
3869415.94502284,4611390.35372229,3475500,0
3452782.49776536,4931084.44189766,3475500,0
3009871.29085282,5213250,3475500,0.0613281426954666
2544053.14600691,5455739.57775592,3475500,0.935856988040563
2058873.22057859,5656707.6830595,3475500,1
1558024.02676003,5814624.8272815,3475500,1
1045317.32933721,5928289.16560143,3475500,1
524655.135858261,5996835.64377227,3475500,1
3.68602924218841e-10,6019742.58170563,3475500,1
-524655.135858259,5996835.64377227,3475500,1
-1045317.32933721,5928289.16560143,3475500,1
-1558024.02676003,5814624.8272815,3475500,1
-2058873.22057859,5656707.6830595,3475500,1
-2544053.1460069,5455739.57775592,3475500,1
-3009871.29085281,5213250,3475500,1
-3452782.49776536,4931084.44189766,3475500,1
-3869415.94502284,4611390.35372229,3475500,1
-4256600.80052147,4256600.80052147,3475500,1
-4611390.35372229,3869415.94502284,3475500,1
-4931084.44189766,3452782.49776536,3475500,1
-5213250,3009871.29085282,3475500,1
-5455739.57775592,2544053.14600691,3475500,1
-5656707.6830595,2058873.22057859,3475500,1
-5814624.8272815,1558024.02676004,3475500,1
-5928289.16560143,1045317.32933721,3475500,1
-5996835.64377227,524655.13585826,3475500,1
-6019742.58170563,7.37205848437683e-10,3475500,1
-5996835.64377227,-524655.135858258,3475500,1
-5928289.16560143,-1045317.3293372,3475500,1
-5814624.8272815,-1558024.02676004,3475500,1
-5656707.6830595,-2058873.22057859,3475500,1
-5455739.57775592,-2544053.1460069,3475500,1
-5213250,-3009871.29085281,3475500,1
-4931084.44189766,-3452782.49776536,3475500,1
-4611390.35372229,-3869415.94502284,3475500,1
-4256600.80052147,-4256600.80052147,3475500,1
-3869415.94502284,-4611390.35372229,3475500,1
-3452782.49776536,-4931084.44189766,3475500,1
-3009871.29085282,-5213250,3475500,1
-2544053.14600691,-5455739.57775592,3475500,1
-2058873.2205786,-5656707.68305949,3475500,1
-1558024.02676003,-5814624.8272815,3475500,1
-1045317.32933721,-5928289.16560143,3475500,1
-524655.13585826,-5996835.64377227,3475500,1
-1.10580877265652e-09,-6019742.58170563,3475500,1
524655.135858258,-5996835.64377227,3475500,1
1045317.3293372,-5928289.16560143,3475500,1
1558024.02676003,-5814624.8272815,3475500,1
2058873.22057859,-5656707.6830595,3475500,1
2544053.1460069,-5455739.57775592,3475500,0.935856988040569
3009871.29085282,-5213250,3475500,0.0613281426954666
3452782.49776536,-4931084.44189766,3475500,0
3869415.94502284,-4611390.35372229,3475500,0
4256600.80052147,-4256600.80052147,3475500,0
4611390.35372229,-3869415.94502284,3475500,0
4931084.44189766,-3452782.49776537,3475500,0
5213250,-3009871.29085282,3475500,0
5455739.57775592,-2544053.14600691,3475500,0
5656707.68305949,-2058873.2205786,3475500,0
5814624.8272815,-1558024.02676003,3475500,0
5928289.16560143,-1045317.32933721,3475500,0
6275772.99439424,549058.991871638,2937619.5373596,0
6204038.13919405,1093939.31328425,2937619.5373596,0
6085086.80765394,1630494.09598415,2937619.5373596,0
5919824.29123171,2154639.83409436,2937619.5373596,0
5709508.33746557,2662387.46206001,2937619.5373596,0
5455739.57775592,3149872.71384588,2937619.5373596,0
5160449.34559393,3613385.53233423,2937619.5373596,0
4825884.97794746,4049398.30509969,2937619.5373596,0
4454592.71166979,4454592.71166979,2937619.5373596,0
4049398.30509969,4825884.97794746,2937619.5373596,0
3613385.53233423,5160449.34559393,2937619.5373596,0
3149872.71384588,5455739.57775592,2937619.5373596,0
2662387.46206001,5709508.33746557,2937619.5373596,0.738482439599656
2154639.83409436,5919824.29123171,2937619.5373596,1
1630494.09598415,6085086.80765394,2937619.5373596,1
1093939.31328425,6204038.13919405,2937619.5373596,1
549058.99187164,6275772.99439424,2937619.5373596,1
3.85748153673294e-10,6299745.42769175,2937619.5373596,1
-549058.991871637,6275772.99439424,2937619.5373596,1
-1093939.31328425,6204038.13919405,2937619.5373596,1
-1630494.09598415,6085086.80765394,2937619.5373596,1
-2154639.83409436,5919824.29123171,2937619.5373596,1
-2662387.46206001,5709508.33746557,2937619.5373596,1
-3149872.71384588,5455739.57775592,2937619.5373596,1
-3613385.53233423,5160449.34559393,2937619.5373596,1
-4049398.30509969,4825884.97794746,2937619.5373596,1
-4454592.71166979,4454592.71166979,2937619.5373596,1
-4825884.97794746,4049398.30509969,2937619.5373596,1
-5160449.34559393,3613385.53233423,2937619.5373596,1
-5455739.57775592,3149872.71384588,2937619.5373596,1
-5709508.33746557,2662387.46206001,2937619.5373596,1
-5919824.29123171,2154639.83409436,2937619.5373596,1
-6085086.80765394,1630494.09598415,2937619.5373596,1
-6204038.13919405,1093939.31328425,2937619.5373596,1
-6275772.99439424,549058.991871638,2937619.5373596,1
-6299745.42769175,7.71496307346588e-10,2937619.5373596,1
-6275772.99439424,-549058.991871637,2937619.5373596,1
-6204038.13919405,-1093939.31328425,2937619.5373596,1
-6085086.80765394,-1630494.09598415,2937619.5373596,1
-5919824.29123171,-2154639.83409436,2937619.5373596,1
-5709508.33746557,-2662387.46206001,2937619.5373596,1
-5455739.57775592,-3149872.71384588,2937619.5373596,1
-5160449.34559393,-3613385.53233423,2937619.5373596,1
-4825884.97794746,-4049398.30509969,2937619.5373596,1
-4454592.71166979,-4454592.71166979,2937619.5373596,1
-4049398.30509969,-4825884.97794746,2937619.5373596,1
-3613385.53233423,-5160449.34559393,2937619.5373596,1
-3149872.71384588,-5455739.57775592,2937619.5373596,1
-2662387.46206001,-5709508.33746557,2937619.5373596,1
-2154639.83409436,-5919824.29123171,2937619.5373596,1
-1630494.09598415,-6085086.80765394,2937619.5373596,1
-1093939.31328425,-6204038.13919405,2937619.5373596,1
-549058.991871639,-6275772.99439424,2937619.5373596,1
-1.15724446101988e-09,-6299745.42769175,2937619.5373596,1
549058.991871636,-6275772.99439424,2937619.5373596,1
1093939.31328425,-6204038.13919405,2937619.5373596,1
1630494.09598415,-6085086.80765394,2937619.5373596,1
2154639.83409436,-5919824.29123171,2937619.5373596,1
2662387.46206,-5709508.33746557,2937619.5373596,0.738482439599667
3149872.71384588,-5455739.57775592,2937619.5373596,0
3613385.53233423,-5160449.34559393,2937619.5373596,0
4049398.30509969,-4825884.97794746,2937619.5373596,0
4454592.71166978,-4454592.71166979,2937619.5373596,0
4825884.97794746,-4049398.30509969,2937619.5373596,0
5160449.34559393,-3613385.53233424,2937619.5373596,0
5455739.57775592,-3149872.71384588,2937619.5373596,0
5709508.33746557,-2662387.46206001,2937619.5373596,0
5919824.29123171,-2154639.83409436,2937619.5373596,0
6085086.80765394,-1630494.09598415,2937619.5373596,0
6204038.13919405,-1093939.31328425,2937619.5373596,0
6506947.92311353,569284.17742599,2377382.01625672,0
6432570.63644674,1134235.75851858,2377382.01625672,0
6309237.60314425,1690555.12061857,2377382.01625672,0
6137887.46206001,2234008.33746557,2377382.01625672,0
5919824.29123171,2760459.40193333,2377382.01625672,0
5656707.6830595,3265901.70354142,2377382.01625672,0
5350540.11380572,3746488.5211802,2377382.01625672,0
5003651.70354142,4198562.29898118,2377382.01625672,0
4618682.48252568,4618682.48252568,2377382.01625672,0
4198562.29898118,5003651.70354142,2377382.01625672,0
3746488.5211802,5350540.11380572,2377382.01625672,0
3265901.70354143,5656707.6830595,2377382.01625672,0
2760459.40193333,5919824.29123171,2377382.01625672,0.539077802597392
2234008.33746557,6137887.46206001,2377382.01625672,1
1690555.12061857,6309237.60314425,2377382.01625672,1
1134235.75851858,6432570.63644674,2377382.01625672,1
569284.177425991,6506947.92311353,2377382.01625672,1
3.99957606757189e-10,6531803.40708285,2377382.01625672,1
-569284.177425989,6506947.92311353,2377382.01625672,1
-1134235.75851858,6432570.63644674,2377382.01625672,1
-1690555.12061857,6309237.60314425,2377382.01625672,1
-2234008.33746557,6137887.46206001,2377382.01625672,1
-2760459.40193333,5919824.29123171,2377382.01625672,1
-3265901.70354142,5656707.6830595,2377382.01625672,1
-3746488.5211802,5350540.11380572,2377382.01625672,1
-4198562.29898118,5003651.70354142,2377382.01625672,1
-4618682.48252568,4618682.48252568,2377382.01625672,1
-5003651.70354142,4198562.29898118,2377382.01625672,1
-5350540.11380571,3746488.5211802,2377382.01625672,1
-5656707.6830595,3265901.70354142,2377382.01625672,1
-5919824.29123171,2760459.40193333,2377382.01625672,1
-6137887.46206001,2234008.33746557,2377382.01625672,1
-6309237.60314425,1690555.12061858,2377382.01625672,1
-6432570.63644674,1134235.75851859,2377382.01625672,1
-6506947.92311353,569284.17742599,2377382.01625672,1
-6531803.40708285,7.99915213514379e-10,2377382.01625672,1
-6506947.92311353,-569284.177425988,2377382.01625672,1
-6432570.63644675,-1134235.75851858,2377382.01625672,1
-6309237.60314425,-1690555.12061857,2377382.01625672,1
-6137887.46206001,-2234008.33746557,2377382.01625672,1
-5919824.29123171,-2760459.40193333,2377382.01625672,1
-5656707.6830595,-3265901.70354142,2377382.01625672,1
-5350540.11380572,-3746488.5211802,2377382.01625672,1
-5003651.70354142,-4198562.29898118,2377382.01625672,1
-4618682.48252568,-4618682.48252568,2377382.01625672,1
-4198562.29898118,-5003651.70354142,2377382.01625672,1
-3746488.5211802,-5350540.11380571,2377382.01625672,1
-3265901.70354143,-5656707.68305949,2377382.01625672,1
-2760459.40193333,-5919824.2912317,2377382.01625672,1
-2234008.33746557,-6137887.46206001,2377382.01625672,1
-1690555.12061857,-6309237.60314425,2377382.01625672,1
-1134235.75851858,-6432570.63644674,2377382.01625672,1
-569284.17742599,-6506947.92311353,2377382.01625672,1
-1.19987282027157e-09,-6531803.40708285,2377382.01625672,1
569284.177425988,-6506947.92311353,2377382.01625672,1
1134235.75851858,-6432570.63644675,2377382.01625672,1
1690555.12061857,-6309237.60314425,2377382.01625672,1
2234008.33746556,-6137887.46206001,2377382.01625672,1
2760459.40193333,-5919824.29123171,2377382.01625672,0.5390778025974
3265901.70354143,-5656707.6830595,2377382.01625672,0
3746488.5211802,-5350540.11380572,2377382.01625672,0
4198562.29898118,-5003651.70354142,2377382.01625672,0
4618682.48252568,-4618682.48252568,2377382.01625672,0
5003651.70354142,-4198562.29898118,2377382.01625672,0
5350540.11380571,-3746488.5211802,2377382.01625672,0
5656707.68305949,-3265901.70354143,2377382.01625672,0
5919824.2912317,-2760459.40193334,2377382.01625672,0
6137887.46206001,-2234008.33746557,2377382.01625672,0
6309237.60314425,-1690555.12061857,2377382.01625672,0
6432570.63644674,-1134235.75851858,2377382.01625672,0
6688601.04913535,585176.766646945,1799051.18250762,0
6612147.38706374,1165899.98476031,1799051.18250762,0
6485371.29085282,1737750,1799051.18250762,0
6309237.60314425,2296374.68845755,1799051.18250762,0
6085086.80765394,2837522.57894698,1799051.18250762,0
5814624.8272815,3357075.20926766,1799051.18250762,0
5499910.04100699,3851078.47018837,1799051.18250762,0
5143337.61838394,4315772.69860619,1799051.18250762,0
4747621.29085282,4747621.29085282,1799051.18250762,0
4315772.69860619,5143337.61838394,1799051.18250762,0
3851078.47018837,5499910.04100699,1799051.18250762,0
3357075.20926766,5814624.8272815,1799051.18250762,0
2837522.57894698,6085086.80765394,1799051.18250762,0.376781599458163
2296374.68845755,6309237.60314425,1799051.18250762,1
1737750,6485371.29085282,1799051.18250762,1
1165899.98476032,6612147.38706374,1799051.18250762,1
585176.766646947,6688601.04913535,1799051.18250762,1
4.11123140952657e-10,6714150.41853531,1799051.18250762,1
-585176.766646944,6688601.04913535,1799051.18250762,1
-1165899.98476031,6612147.38706374,1799051.18250762,1
-1737750,6485371.29085282,1799051.18250762,1
-2296374.68845755,6309237.60314425,1799051.18250762,1
-2837522.57894698,6085086.80765394,1799051.18250762,1
-3357075.20926766,5814624.8272815,1799051.18250762,1
-3851078.47018837,5499910.04100699,1799051.18250762,1
-4315772.69860619,5143337.61838394,1799051.18250762,1
-4747621.29085282,4747621.29085282,1799051.18250762,1
-5143337.61838394,4315772.69860619,1799051.18250762,1
-5499910.04100699,3851078.47018837,1799051.18250762,1
-5814624.8272815,3357075.20926766,1799051.18250762,1
-6085086.80765394,2837522.57894698,1799051.18250762,1
-6309237.60314425,2296374.68845755,1799051.18250762,1
-6485371.29085282,1737750,1799051.18250762,1
-6612147.38706374,1165899.98476032,1799051.18250762,1
-6688601.04913535,585176.766646945,1799051.18250762,1
-6714150.41853531,8.22246281905313e-10,1799051.18250762,1
-6688601.04913535,-585176.766646944,1799051.18250762,1
-6612147.38706374,-1165899.98476031,1799051.18250762,1
-6485371.29085282,-1737750,1799051.18250762,1
-6309237.60314425,-2296374.68845755,1799051.18250762,1
-6085086.80765394,-2837522.57894698,1799051.18250762,1
-5814624.8272815,-3357075.20926765,1799051.18250762,1
-5499910.04100699,-3851078.47018837,1799051.18250762,1
-5143337.61838394,-4315772.69860619,1799051.18250762,1
-4747621.29085282,-4747621.29085282,1799051.18250762,1
-4315772.69860619,-5143337.61838394,1799051.18250762,1
-3851078.47018837,-5499910.04100699,1799051.18250762,1
-3357075.20926766,-5814624.8272815,1799051.18250762,1
-2837522.57894699,-6085086.80765394,1799051.18250762,1
-2296374.68845755,-6309237.60314425,1799051.18250762,1
-1737750,-6485371.29085282,1799051.18250762,1
-1165899.98476031,-6612147.38706374,1799051.18250762,1
-585176.766646946,-6688601.04913535,1799051.18250762,1
-1.23336942285797e-09,-6714150.41853531,1799051.18250762,1
585176.766646943,-6688601.04913535,1799051.18250762,1
1165899.98476031,-6612147.38706374,1799051.18250762,1
1737750,-6485371.29085282,1799051.18250762,1
2296374.68845754,-6309237.60314425,1799051.18250762,1
2837522.57894698,-6085086.80765394,1799051.18250762,0.376781599458177
3357075.20926766,-5814624.8272815,1799051.18250762,0
3851078.47018837,-5499910.04100699,1799051.18250762,0
4315772.69860619,-5143337.61838394,1799051.18250762,0
4747621.29085281,-4747621.29085282,1799051.18250762,0
5143337.61838394,-4315772.69860619,1799051.18250762,0
5499910.04100699,-3851078.47018837,1799051.18250762,0
5814624.8272815,-3357075.20926766,1799051.18250762,0
6085086.80765394,-2837522.57894699,1799051.18250762,0
6309237.60314425,-2296374.68845755,1799051.18250762,0
6485371.29085282,-1737750,1799051.18250762,0
6612147.38706374,-1165899.98476032,1799051.18250762,0
6819349.88248552,596615.807334325,1207028.48296283,0
6741401.70354142,1188691.00812836,1207028.48296283,0
6612147.38706374,1771719.55259929,1207028.48296283,0
6432570.63644675,2341264.24148142,1207028.48296283,0
6204038.13919405,2892990.49579187,1207028.48296283,0
5928289.16560143,3422699.34559393,1207028.48296283,0
5607422.33185972,3926359.38669365,1207028.48296283,0
5243879.62831838,4400137.46206001,1207028.48296283,0
4840427.83446445,4840427.83446445,1207028.48296283,0
4400137.46206001,5243879.62831838,1207028.48296283,0
3926359.38669365,5607422.33185972,1207028.48296283,0
3422699.34559393,5928289.16560143,1207028.48296283,0
2892990.49579187,6204038.13919405,1207028.48296283,0.263669927465111
2341264.24148142,6432570.63644674,1207028.48296283,1
1771719.55259929,6612147.38706374,1207028.48296283,1
1188691.00812836,6741401.70354142,1207028.48296283,1
596615.807334326,6819349.88248552,1207028.48296283,1
4.19159779802535e-10,6845398.69118786,1207028.48296283,1
-596615.807334324,6819349.88248552,1207028.48296283,1
-1188691.00812836,6741401.70354142,1207028.48296283,1
-1771719.55259929,6612147.38706374,1207028.48296283,1
-2341264.24148142,6432570.63644675,1207028.48296283,1
-2892990.49579187,6204038.13919405,1207028.48296283,1
-3422699.34559393,5928289.16560143,1207028.48296283,1
-3926359.38669364,5607422.33185972,1207028.48296283,1
-4400137.46206001,5243879.62831838,1207028.48296283,1
-4840427.83446445,4840427.83446445,1207028.48296283,1
-5243879.62831838,4400137.46206001,1207028.48296283,1
-5607422.33185972,3926359.38669365,1207028.48296283,1
-5928289.16560143,3422699.34559393,1207028.48296283,1
-6204038.13919405,2892990.49579187,1207028.48296283,1
-6432570.63644674,2341264.24148142,1207028.48296283,1
-6612147.38706374,1771719.55259929,1207028.48296283,1
-6741401.70354142,1188691.00812836,1207028.48296283,1
-6819349.88248552,596615.807334325,1207028.48296283,1
-6845398.69118786,8.38319559605069e-10,1207028.48296283,1
-6819349.88248552,-596615.807334323,1207028.48296283,1
-6741401.70354142,-1188691.00812836,1207028.48296283,1
-6612147.38706374,-1771719.55259929,1207028.48296283,1
-6432570.63644675,-2341264.24148142,1207028.48296283,1
-6204038.13919405,-2892990.49579187,1207028.48296283,1
-5928289.16560143,-3422699.34559393,1207028.48296283,1
-5607422.33185972,-3926359.38669364,1207028.48296283,1
-5243879.62831838,-4400137.46206001,1207028.48296283,1
-4840427.83446445,-4840427.83446445,1207028.48296283,1
-4400137.46206001,-5243879.62831838,1207028.48296283,1
-3926359.38669365,-5607422.33185972,1207028.48296283,1
-3422699.34559393,-5928289.16560143,1207028.48296283,1
-2892990.49579187,-6204038.13919405,1207028.48296283,1
-2341264.24148142,-6432570.63644674,1207028.48296283,1
-1771719.55259929,-6612147.38706374,1207028.48296283,1
-1188691.00812836,-6741401.70354142,1207028.48296283,1
-596615.807334325,-6819349.88248552,1207028.48296283,1
-1.2574793394076e-09,-6845398.69118786,1207028.48296283,1
596615.807334323,-6819349.88248552,1207028.48296283,1
1188691.00812836,-6741401.70354142,1207028.48296283,1
1771719.55259928,-6612147.38706374,1207028.48296283,1
2341264.24148141,-6432570.63644675,1207028.48296283,1
2892990.49579187,-6204038.13919405,1207028.48296283,0.26366992746512
3422699.34559393,-5928289.16560143,1207028.48296283,0
3926359.38669365,-5607422.33185972,1207028.48296283,0
4400137.46206001,-5243879.62831838,1207028.48296283,0
4840427.83446445,-4840427.83446445,1207028.48296283,0
5243879.62831838,-4400137.46206001,1207028.48296283,0
5607422.33185972,-3926359.38669365,1207028.48296283,0
5928289.16560143,-3422699.34559393,1207028.48296283,0
6204038.13919405,-2892990.49579188,1207028.48296283,0
6432570.63644674,-2341264.24148142,1207028.48296283,0
6612147.38706374,-1771719.55259929,1207028.48296283,0
6741401.70354142,-1188691.00812836,1207028.48296283,0
6898199.34559393,603514.241481416,605819.567838973,0
6819349.88248552,1202435.3751733,605819.567838973,0
6688601.04913535,1792205.24960978,605819.567838973,0
6506947.92311353,2368335.35993361,605819.567838973,0
6275772.99439424,2926441.00812836,605819.567838973,0
5996835.64377227,3462274.67321786,605819.567838973,0
5672258.75291282,3971758.33746557,605819.567838973,0
5304512.54794024,4451014.52255191,605819.567838973,0
4896395.79952558,4896395.79952557,605819.567838973,0
4451014.52255191,5304512.54794024,605819.567838973,0
3971758.33746557,5672258.75291282,605819.567838973,0
3462274.67321786,5996835.64377227,605819.567838973,0
2926441.00812836,6275772.99439424,605819.567838973,0.199207085610841
2368335.35993361,6506947.92311353,605819.567838973,1
1792205.24960978,6688601.04913535,605819.567838973,1
1202435.3751733,6819349.88248552,605819.567838973,1
603514.241481418,6898199.34559393,605819.567838973,1
4.2400635963252e-10,6924549.34643572,605819.567838973,1
-603514.241481415,6898199.34559393,605819.567838973,1
-1202435.3751733,6819349.88248552,605819.567838973,1
-1792205.24960978,6688601.04913535,605819.567838973,1
-2368335.35993361,6506947.92311353,605819.567838973,1
-2926441.00812836,6275772.99439424,605819.567838973,1
-3462274.67321786,5996835.64377227,605819.567838973,1
-3971758.33746557,5672258.75291283,605819.567838973,1
-4451014.52255191,5304512.54794024,605819.567838973,1
-4896395.79952557,4896395.79952558,605819.567838973,1
-5304512.54794024,4451014.52255191,605819.567838973,1
-5672258.75291282,3971758.33746557,605819.567838973,1
-5996835.64377227,3462274.67321786,605819.567838973,1
-6275772.99439424,2926441.00812836,605819.567838973,1
-6506947.92311353,2368335.35993361,605819.567838973,1
-6688601.04913535,1792205.24960978,605819.567838973,1
-6819349.88248552,1202435.3751733,605819.567838973,1
-6898199.34559393,603514.241481417,605819.567838973,1
-6924549.34643572,8.4801271926504e-10,605819.567838973,1
-6898199.34559393,-603514.241481415,605819.567838973,1
-6819349.88248552,-1202435.37517329,605819.567838973,1
-6688601.04913535,-1792205.24960978,605819.567838973,1
-6506947.92311353,-2368335.35993361,605819.567838973,1
-6275772.99439424,-2926441.00812836,605819.567838973,1
-5996835.64377227,-3462274.67321786,605819.567838973,1
-5672258.75291283,-3971758.33746557,605819.567838973,1
-5304512.54794024,-4451014.52255191,605819.567838973,1
-4896395.79952558,-4896395.79952557,605819.567838973,1
-4451014.52255191,-5304512.54794024,605819.567838973,1
-3971758.33746557,-5672258.75291282,605819.567838973,1
-3462274.67321786,-5996835.64377227,605819.567838973,1
-2926441.00812837,-6275772.99439424,605819.567838973,1
-2368335.35993362,-6506947.92311353,605819.567838973,1
-1792205.24960978,-6688601.04913535,605819.567838973,1
-1202435.3751733,-6819349.88248552,605819.567838973,1
-603514.241481417,-6898199.34559393,605819.567838973,1
-1.27201907889756e-09,-6924549.34643572,605819.567838973,1
603514.241481414,-6898199.34559393,605819.567838973,1
1202435.37517329,-6819349.88248552,605819.567838973,1
1792205.24960977,-6688601.04913535,605819.567838973,1
2368335.35993361,-6506947.92311353,605819.567838973,1
2926441.00812836,-6275772.99439424,605819.567838973,0.199207085610847
3462274.67321786,-5996835.64377227,605819.567838973,0
3971758.33746557,-5672258.75291282,605819.567838973,0
4451014.52255191,-5304512.54794024,605819.567838973,0
4896395.79952557,-4896395.79952558,605819.567838973,0
5304512.54794023,-4451014.52255191,605819.567838973,0
5672258.75291282,-3971758.33746557,605819.567838973,0
5996835.64377227,-3462274.67321786,605819.567838973,0
6275772.99439424,-2926441.00812837,605819.567838973,0
6506947.92311353,-2368335.35993362,605819.567838973,0
6688601.04913535,-1792205.24960978,605819.567838973,0
6819349.88248552,-1202435.3751733,605819.567838973,0
6924549.34643572,605819.567838972,4.25625995043663e-10,0
6845398.69118786,1207028.48296283,4.25625995043663e-10,0
6714150.41853531,1799051.18250762,4.25625995043663e-10,0
6531803.40708285,2377382.01625672,4.25625995043663e-10,0
6299745.42769175,2937619.5373596,4.25625995043663e-10,0
6019742.58170563,3475500,4.25625995043663e-10,0
5693925.85985278,3986929.80907612,4.25625995043663e-10,0
5324774.92412002,4468016.67493113,4.25625995043663e-10,0
4915099.23602769,4915099.23602769,4.25625995043663e-10,0
4468016.67493114,5324774.92412002,4.25625995043663e-10,0
3986929.80907612,5693925.85985278,4.25625995043663e-10,0
3475500,6019742.58170563,4.25625995043663e-10,0
